codCnuc,nomeUC,duplicate,cat,esfera,idEnWikiData,enNameWiki,enWikiPage,idPtWikiData,ptNameWiki,ptWikiPage,lastVerification
0000.00.0098,FLORESTA NACIONAL DE LORENA,,Floresta,Federal,Q10282875,Lorena National Forest,https://en.wikipedia.org/wiki/Lorena_National_Forest,Q10282875,Floresta Nacional de Lorena,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Lorena,18011
0000.00.0099,FLORESTA NACIONAL DE MULATA,,Floresta,Federal,Q24960021,Mulata National Forest,https://en.wikipedia.org/wiki/Mulata_National_Forest,,,,18011
0000.00.0100,FLORESTA NACIONAL DE NÍSIA FLORESTA,,Floresta,Federal,Q24960031,Nísia Floresta National Forest,https://en.wikipedia.org/wiki/N%C3%ADsia_Floresta_National_Forest,,,,18011
0000.00.0101,FLORESTA NACIONAL DE PACOTUBA,,Floresta,Federal,Q28220642,Pacotuba National Forest,https://en.wikipedia.org/wiki/Pacotuba_National_Forest,Q10282878,Floresta Nacional de Pacotuba,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Pacotuba,18011
0000.00.0102,FLORESTA NACIONAL DE PALMARES,,Floresta,Federal,,,,Q51882673,Floresta Nacional de Palmares,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Palmares,18011
0000.00.0103,FLORESTA NACIONAL DE PARAOPEBA,,Floresta,Federal,,,,Q10282879,Floresta Nacional de Paraopeba,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Paraopeba,18011
0000.00.0104,FLORESTA NACIONAL DE PAU-ROSA,,Floresta,Federal,Q28220665,Pau-Rosa National Forest,https://en.wikipedia.org/wiki/Pau-Rosa_National_Forest,Q10282882,Floresta Nacional de Pau-Rosa,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Pau-Rosa,18011
0000.00.0105,FLORESTA NACIONAL DE RITÁPOLIS,,Floresta,Federal,,,,Q10282885,Floresta Nacional de Ritápolis,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Rit%C3%A1polis,18011
0000.00.0106,FLORESTA NACIONAL DE RORAIMA,,Floresta,Federal,Q25248102,Roraima National Forest,https://en.wikipedia.org/wiki/Roraima_National_Forest,,,,18011
0000.00.0107,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,,Floresta,Federal,Q24896915,Santa Rosa do Purus National Forest,https://en.wikipedia.org/wiki/Santa_Rosa_do_Purus_National_Forest,Q10282886,Floresta Nacional de Santa Rosa dos Purus,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Santa_Rosa_dos_Purus,18011
0000.00.0108,FLORESTA NACIONAL DE SÃO FRANCISCO,,Floresta,Federal,,,,Q10282890,Floresta Nacional de São Francisco,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_S%C3%A3o_Francisco,18011
0000.00.0109,FLORESTA NACIONAL DE SARACÁ-TAQUERA,,Floresta,Federal,Q25067991,Saracá-Taquera National Forest,https://en.wikipedia.org/wiki/Sarac%C3%A1-Taquera_National_Forest,,,,18011
0000.00.0110,FLORESTA NACIONAL DE SILVÂNIA,,Floresta,Federal,,,,,,,18011
0000.00.0111,FLORESTA NACIONAL DE SOBRAL,,Floresta,Federal,,,,Q10282888,Floresta Nacional de Sobral,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Sobral,18011
0000.00.0112,FLORESTA NACIONAL DE TEFÉ,,Floresta,Federal,Q10282889,Tefé National Forest,https://en.wikipedia.org/wiki/Tef%C3%A9_National_Forest,Q10282889,Floresta Nacional de Tefé,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Tef%C3%A9,18011
0000.00.0113,FLORESTA NACIONAL DE AMAPÁ,,Floresta,Federal,Q10282862,Amapá National Forest,https://en.wikipedia.org/wiki/Amap%C3%A1_National_Forest,Q10282862,Floresta Nacional de Amapá,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Amap%C3%A1,18011
0000.00.0114,FLORESTA NACIONAL DO AMAZONAS,,Floresta,Federal,Q25248104,Amazonas National Forest,https://en.wikipedia.org/wiki/Amazonas_National_Forest,,,,18011
0000.00.0115,FLORESTA NACIONAL DO ARARIPE-APODI,,Floresta,Federal,,,,Q10282893,Floresta Nacional do Araripe-Apodi,https://pt.wikipedia.org/wiki/Floresta_Nacional_do_Araripe-Apodi,18011
0000.00.0116,FLORESTA NACIONAL DE BOM FUTURO,,Floresta,Federal,Q10282894,Bom Futuro National Forest,https://en.wikipedia.org/wiki/Bom_Futuro_National_Forest,Q10282894,Floresta Nacional do Bom Futuro,https://pt.wikipedia.org/wiki/Floresta_Nacional_do_Bom_Futuro,18011
0000.00.0117,FLORESTA NACIONAL DE ITACAIUNAS,,Floresta,Federal,,,,,,,18011
0000.00.0118,FLORESTA NACIONAL DO JAMARI,,Floresta,Federal,,,,Q10282895,Floresta Nacional do Jamari,https://pt.wikipedia.org/wiki/Floresta_Nacional_do_Jamari,18011
0000.00.0119,FLORESTA NACIONAL DE JATUARANA,,Floresta,Federal,,,,Q19708389,Floresta Nacional de Jatuarana,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Jatuarana,18011
0000.00.0120,FLORESTA NACIONAL DE MACAUÃ,,Floresta,Federal,Q10282876,Macauã National Forest,https://en.wikipedia.org/wiki/Macau%C3%A3_National_Forest,Q10282876,Floresta Nacional de Macauã,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Macau%C3%A3,18011
0000.00.0121,FLORESTA NACIONAL DE PURUS,,Floresta,Federal,Q10282884,Purus National Forest,https://en.wikipedia.org/wiki/Purus_National_Forest,Q10282884,Floresta Nacional de Purus,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Purus,18011
0000.00.0122,FLORESTA NACIONAL DE RIO PRETO,,Floresta,Federal,Q10282896,Rio Preto National Forest,https://en.wikipedia.org/wiki/Rio_Preto_National_Forest,Q10282896,Floresta Nacional do Rio Preto,https://pt.wikipedia.org/wiki/Floresta_Nacional_do_Rio_Preto,18011
0000.00.0123,FLORESTA NACIONAL DE TAPAJÓS,,Floresta,Federal,,,,Q6972769,Floresta Nacional do Tapajós,https://pt.wikipedia.org/wiki/Floresta_Nacional_do_Tapaj%C3%B3s,18011
0000.00.0124,FLORESTA NACIONAL DE TAPIRAPÉ-AQUIRI,,Floresta,Federal,Q25248193,Tapirapé-Aquiri National Forest,https://en.wikipedia.org/wiki/Tapirap%C3%A9-Aquiri_National_Forest,Q25248193,Floresta Nacional de Tapirapé-Aquiri,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Tapirap%C3%A9-Aquiri,18011
0000.00.0125,FLORESTA NACIONAL DE IRATI,,Floresta,Federal,,,,Q18479023,Floresta Nacional de Irati,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Irati,18011
0000.00.0126,FLORESTA NACIONAL DE MAPIÁ-INAUINÍ,,Floresta,Federal,Q28220413,Mapiá-Inauini National Forest,https://en.wikipedia.org/wiki/Mapi%C3%A1-Inauini_National_Forest,Q10282877,Floresta Nacional de Mapiá-Inauiní,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Mapi%C3%A1-Inauin%C3%AD,18011
0000.00.0127,FLORESTA NACIONAL DE MÁRIO XAVIER,,Floresta,Federal,,,,Q10282860,Floresta Nacional Mário Xavier,https://pt.wikipedia.org/wiki/Floresta_Nacional_M%C3%A1rio_Xavier,18011
0000.00.0128,FLORESTA NACIONAL DA MATA GRANDE,,Floresta,Federal,,,,,,,18011
0000.00.0129,FLORESTA NACIONAL DE PASSA QUATRO,,Floresta,Federal,Q10282880,Passa Quatro National Forest,https://en.wikipedia.org/wiki/Passa_Quatro_National_Forest,Q10282880,Floresta Nacional de Passa Quatro,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Passa_Quatro,18011
0000.00.0130,FLORESTA NACIONAL DE PASSO FUNDO,,Floresta,Federal,,,,Q10282881,Floresta Nacional de Passo Fundo,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Passo_Fundo,18011
0000.00.0131,FLORESTA NACIONAL DE PIRAÍ DO SUL,,Floresta,Federal,,,,Q10282883,Floresta Nacional de Piraí do Sul,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Pira%C3%AD_do_Sul,18011
0000.00.0132,FLORESTA NACIONAL DA RESTINGA DE CABEDELO,,Floresta,Federal,Q10282861,Restinga de Cabedelo National Forest,https://en.wikipedia.org/wiki/Restinga_de_Cabedelo_National_Forest,Q10282861,Floresta Nacional da Restinga de Cabedelo,https://pt.wikipedia.org/wiki/Floresta_Nacional_da_Restinga_de_Cabedelo,18011
0000.00.0133,FLORESTA NACIONAL DE SÃO FRANCISCO DE PAULA,,Floresta,Federal,Q10282890,São Francisco de Paula National Forest,https://en.wikipedia.org/wiki/S%C3%A3o_Francisco_de_Paula_National_Forest,Q10282890,Floresta Nacional de São Francisco de Paula,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_S%C3%A3o_Francisco_de_Paula,18011
0000.00.0134,FLORESTA NACIONAL DE TRÊS BARRAS,,Floresta,Federal,Q10282891,Três Barras National Forest,https://en.wikipedia.org/wiki/Tr%C3%AAs_Barras_National_Forest,Q10282891,Floresta Nacional de Três Barras,https://pt.wikipedia.org/wiki/Floresta_Nacional_de_Tr%C3%AAs_Barras,18011
0000.00.0135,PARQUE NACIONAL CAVERNAS DO PERUAÇU,,Parque,Federal,Q1051873,Cavernas do Peruaçu National Park,https://en.wikipedia.org/wiki/Cavernas_do_Perua%C3%A7u_National_Park,Q1051873,Parque Nacional Cavernas do Peruaçu,https://pt.wikipedia.org/wiki/Parque_Nacional_Cavernas_do_Perua%C3%A7u,18011
0000.00.0136,PARQUE NACIONAL DA AMAZÔNIA,,Parque,Federal,Q372019,Amazônia National Park,https://en.wikipedia.org/wiki/Amaz%C3%B4nia_National_Park,Q372019,Parque Nacional da Amazônia,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Amaz%C3%B4nia,18011
0000.00.0137,PARQUE NACIONAL DA CHAPADA DIAMANTINA,,Parque,Federal,Q2266463,Chapada Diamantina National Park,https://en.wikipedia.org/wiki/Chapada_Diamantina_National_Park,Q1062622,Chapada Diamantina,https://pt.wikipedia.org/wiki/Chapada_Diamantina,18011
0000.00.0138,PARQUE NACIONAL DA CHAPADA DOS GUIMARÃES,,Parque,Federal,Q5072892,Chapada dos Guimarães National Park,https://en.wikipedia.org/wiki/Chapada_dos_Guimar%C3%A3es_National_Park,Q5072892,Parque Nacional da Chapada dos Guimarães,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Chapada_dos_Guimar%C3%A3es,18011
0000.00.0139,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,,Parque,Federal,Q750251,Chapada dos Veadeiros National Park,https://en.wikipedia.org/wiki/Chapada_dos_Veadeiros_National_Park,Q750251,Parque Nacional da Chapada dos Veadeiros,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Chapada_dos_Veadeiros,18011
0000.00.0140,PARQUE NACIONAL DA LAGOA DO PEIXE,,Parque,Federal,Q2745721,Lagoa do Peixe National Park,https://en.wikipedia.org/wiki/Lagoa_do_Peixe_National_Park,Q2745721,Parque Nacional da Lagoa do Peixe,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Lagoa_do_Peixe,18011
0000.00.0141,PARQUE NACIONAL RESTINGA DE JURUBATIBA,,Parque,Federal,Q1968999,Jurubatiba Sandbank National Park,https://en.wikipedia.org/wiki/Jurubatiba_Sandbank_National_Park,Q1968999,Parque Nacional da Restinga de Jurubatiba,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Restinga_de_Jurubatiba,18011
0000.00.0142,PARQUE NACIONAL DA SERRA DA BOCAINA,,Parque,Federal,,,,Q7455207,Parque Nacional da Serra da Bocaina,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_da_Bocaina,18011
0000.00.0143,PARQUE NACIONAL DA SERRA DA BODOQUENA,,Parque,Federal,Q7455205,Serra da Bodoquena National Park,https://en.wikipedia.org/wiki/Serra_da_Bodoquena_National_Park,Q7455205,Serra da Bodoquena,https://pt.wikipedia.org/wiki/Serra_da_Bodoquena,18011
0000.00.0144,PARQUE NACIONAL DA SERRA DA CANASTRA,,Parque,Federal,Q7455211,Serra da Canastra National Park,https://en.wikipedia.org/wiki/Serra_da_Canastra_National_Park,Q7455211,Parque Nacional da Serra da Canastra,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_da_Canastra,18011
0000.00.0145,PARQUE NACIONAL DA SERRA DA CAPIVARA,,Parque,Federal,Q267394,Serra da Capivara National Park,https://en.wikipedia.org/wiki/Serra_da_Capivara_National_Park,Q267394,Parque Nacional Serra da Capivara,https://pt.wikipedia.org/wiki/Parque_Nacional_Serra_da_Capivara,18011
0000.00.0146,PARQUE NACIONAL SERRA DAS CONFUSÕES,,Parque,Federal,Q10345240,Serra das Confusões National Park,https://en.wikipedia.org/wiki/Serra_das_Confus%C3%B5es_National_Park,Q10345240,Parque Nacional da Serra das Confusões,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_das_Confus%C3%B5es,18011
0000.00.0147,PARQUE NACIONAL DA SERRA DE ITABAIANA,,Parque,Federal,Q3364493,Serra de Itabaiana National Park,https://en.wikipedia.org/wiki/Serra_de_Itabaiana_National_Park,Q3364493,Parque Nacional Serra de Itabaiana,https://pt.wikipedia.org/wiki/Parque_Nacional_Serra_de_Itabaiana,18011
0000.00.0148,PARQUE NACIONAL DA SERRA DO CIPÓ,,Parque,Federal,Q1136747,Serra do Cipó National Park,https://en.wikipedia.org/wiki/Serra_do_Cip%C3%B3_National_Park,Q1136747,Parque Nacional da Serra do Cipó,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_do_Cip%C3%B3,18011
0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,,Parque,Federal,Q1132181,Serra do Divisor National Park,https://en.wikipedia.org/wiki/Serra_do_Divisor_National_Park,Q1132181,Parque Nacional da Serra do Divisor,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_do_Divisor,18011
0000.00.0150,PARQUE NACIONAL DA SERRA DO ITAJAÍ,,Parque,Federal,Q625172,Serra do Itajaí National Park,https://en.wikipedia.org/wiki/Serra_do_Itaja%C3%AD_National_Park,Q625172,Parque Nacional da Serra do Itajaí,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_do_Itaja%C3%AD,18011
0000.00.0151,PARQUE NACIONAL DA SERRA DO PARDO,,Parque,Federal,Q7455260,Serra do Pardo National Park,https://en.wikipedia.org/wiki/Serra_do_Pardo_National_Park,Q7455260,Parque Nacional da Serra do Pardo,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_do_Pardo,18011
0000.00.0152,PARQUE NACIONAL DA SERRA DOS ORGÃOS,,Parque,Federal,Q1753496,Serra dos Órgãos National Park,https://en.wikipedia.org/wiki/Serra_dos_%C3%93rg%C3%A3os_National_Park,Q1753496,Parque Nacional da Serra dos Órgãos,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_dos_%C3%93rg%C3%A3os,18011
0000.00.0153,PARQUE NACIONAL DA SERRA GERAL,,Parque,Federal,Q2060502,Serra Geral National Park,https://en.wikipedia.org/wiki/Serra_Geral_National_Park,Q2060502,Parque Nacional da Serra Geral,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_Geral,18011
0000.00.0154,PARQUE NACIONAL DA TIJUCA,,Parque,Federal,Q14942956,Tijuca Forest,https://en.wikipedia.org/wiki/Tijuca_Forest,Q1974494,Parque Nacional da Tijuca,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Tijuca,18011
0000.00.0155,PARQUE NACIONAL DAS EMAS,,Parque,Federal,Q752218,Emas National Park,https://en.wikipedia.org/wiki/Emas_National_Park,Q752218,Parque Nacional das Emas,https://pt.wikipedia.org/wiki/Parque_Nacional_das_Emas,18011
0000.00.0156,PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA,,Parque,Federal,Q6966637,Nascentes do Rio Parnaíba National Park,https://en.wikipedia.org/wiki/Nascentes_do_Rio_Parna%C3%ADba_National_Park,Q6966637,Parque Nacional das Nascentes do Rio Parnaíba,https://pt.wikipedia.org/wiki/Parque_Nacional_das_Nascentes_do_Rio_Parna%C3%ADba,18011
0000.00.0157,PARQUE NACIONAL DAS SEMPRE VIVAS,,Parque,Federal,Q2269548,Sempre Vivas National Park,https://en.wikipedia.org/wiki/Sempre_Vivas_National_Park,Q2269548,Parque Nacional das Sempre-Vivas,https://pt.wikipedia.org/wiki/Parque_Nacional_das_Sempre-Vivas,18011
0000.00.0158,PARQUE NACIONAL DE APARADOS DA SERRA,,Parque,Federal,Q617635,Aparados da Serra National Park,https://en.wikipedia.org/wiki/Aparados_da_Serra_National_Park,Q617635,Parque Nacional de Aparados da Serra,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Aparados_da_Serra,18011
0000.00.0159,PARQUE NACIONAL DE BRASÍLIA,,Parque,Federal,Q3560405,Brasília National Park,https://en.wikipedia.org/wiki/Bras%C3%ADlia_National_Park,Q3560405,Parque Nacional de Brasília,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Bras%C3%ADlia,18011
0000.00.0160,PARQUE NACIONAL DE CAPARAO,,Parque,Federal,Q174228,Caparaó National Park,https://en.wikipedia.org/wiki/Capara%C3%B3_National_Park,,,,18011
0000.00.0161,PARQUE NACIONAL DE ILHA GRANDE,,Parque,Federal,Q879629,Ilha Grande National Park,https://en.wikipedia.org/wiki/Ilha_Grande_National_Park,Q879629,Parque Nacional de Ilha Grande,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Ilha_Grande,18011
0000.00.0162,PARQUE NACIONAL DE JERICOACOARA,,Parque,Federal,Q10345241,Jericoacoara National Park,https://en.wikipedia.org/wiki/Jericoacoara_National_Park,Q10345241,Parque Nacional de Jericoacoara,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Jericoacoara,18011
0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,,Parque,Federal,Q1765390,Pacaás Novos National Park,https://en.wikipedia.org/wiki/Paca%C3%A1s_Novos_National_Park,Q1765390,Parque Nacional de Pacaás Novos,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Paca%C3%A1s_Novos,18011
0000.00.0164,PARQUE NACIONAL DE SAINT-HILAIRE/LANGE,,Parque,Federal,Q7400654,Saint-Hilaire/Lange National Park,https://en.wikipedia.org/wiki/Saint-Hilaire/Lange_National_Park,Q7400654,Parque Nacional de Saint-Hilaire/Lange,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Saint-Hilaire/Lange,18011
0000.00.0165,PARQUE NACIONAL DE SÃO JOAQUIM,,Parque,Federal,Q946244,São Joaquim National Park,https://en.wikipedia.org/wiki/S%C3%A3o_Joaquim_National_Park,Q946244,Parque Nacional de São Joaquim,https://pt.wikipedia.org/wiki/Parque_Nacional_de_S%C3%A3o_Joaquim,18011
0000.00.0166,PARQUE NACIONAL DE SETE CIDADES,,Parque,Federal,Q10345244,Sete Cidades National Park,https://en.wikipedia.org/wiki/Sete_Cidades_National_Park,Q10345244,Parque Nacional de Sete Cidades,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Sete_Cidades,18011
0000.00.0167,PARQUE NACIONAL DE UBAJARA,,Parque,Federal,Q631981,Ubajara National Park,https://en.wikipedia.org/wiki/Ubajara_National_Park,Q631981,Parque Nacional de Ubajara,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Ubajara,18011
0000.00.0168,PARQUE NACIONAL DO ARAGUAIA,,Parque,Federal,Q4068420,Araguaia National Park,https://en.wikipedia.org/wiki/Araguaia_National_Park,Q4068420,Parque Nacional do Araguaia,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Araguaia,18011
0000.00.0169,PARQUE NACIONAL DO CABO ORANGE,,Parque,Federal,Q1764854,Cabo Orange National Park,https://en.wikipedia.org/wiki/Cabo_Orange_National_Park,Q1764854,Parque Nacional do Cabo Orange,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Cabo_Orange,18011
0000.00.0170,PARQUE NACIONAL DO CATIMBAU,,Parque,Federal,,,,Q2043976,Parque Nacional do Catimbau,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Catimbau,18011
0000.00.0171,PARQUE NACIONAL DO DESCOBRIMENTO,,Parque,Federal,,,,Q10345245,Parque Nacional do Descobrimento,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Descobrimento,18011
0000.00.0172,PARQUE NACIONAL DO IGUAÇU,,Parque,Federal,Q742315,Iguaçu National Park,https://en.wikipedia.org/wiki/Igua%C3%A7u_National_Park,Q22068281,Parque Nacional do Iguaçu,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Igua%C3%A7u,18011
0000.00.0173,PARQUE NACIONAL DO JAÚ,,Parque,Federal,Q332381,Jaú National Park,https://en.wikipedia.org/wiki/Ja%C3%BA_National_Park,Q332381,Parque Nacional do Jaú,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Ja%C3%BA,18011
0000.00.0174,PARQUE NACIONAL DO MONTE RORAIMA,,Parque,Federal,Q578202,Monte Roraima National Park,https://en.wikipedia.org/wiki/Monte_Roraima_National_Park,Q578202,Parque Nacional do Monte Roraima,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Monte_Roraima,18011
0000.00.0175,PARQUE NACIONAL DO PANTANAL MATOGROSSENSE,,Parque,Federal,Q3179800,Pantanal Matogrossense National Park,https://en.wikipedia.org/wiki/Pantanal_Matogrossense_National_Park,Q3179800,Parque Nacional do Pantanal Matogrossense,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Pantanal_Matogrossense,18011
0000.00.0176,PARQUE NACIONAL PAU BRASIL,,Parque,Federal,Q7148813,Pau Brasil National Park,https://en.wikipedia.org/wiki/Pau_Brasil_National_Park,Q7148813,Parque Nacional do Pau Brasil,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Pau_Brasil,18011
0000.00.0177,PARQUE NACIONAL DO PICO DA NEBLINA,,Parque,Federal,Q3179536,Pico da Neblina National Park,https://en.wikipedia.org/wiki/Pico_da_Neblina_National_Park,Q3179536,Parque Nacional do Pico da Neblina,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Pico_da_Neblina,18011
0000.00.0178,PARQUE NACIONAL DO SUPERAGUI,,Parque,Federal,Q7643009,Superagüi National Park,https://en.wikipedia.org/wiki/Superag%C3%BCi_National_Park,Q7643009,Parque Nacional de Superagüi,https://pt.wikipedia.org/wiki/Parque_Nacional_de_Superag%C3%BCi,18011
0000.00.0179,PARQUE NACIONAL VIRUÁ,,Parque,Federal,Q7935313,Viruá National Park,https://en.wikipedia.org/wiki/Viru%C3%A1_National_Park,Q7935313,Parque Nacional do Viruá,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Viru%C3%A1,18011
0000.00.0180,PARQUE NACIONAL DOS LENÇOIS MARANHENSES,,Parque,Federal,Q647777,Lençóis Maranhenses National Park,https://en.wikipedia.org/wiki/Len%C3%A7%C3%B3is_Maranhenses_National_Park,Q647777,Parque Nacional dos Lençóis Maranhenses,https://pt.wikipedia.org/wiki/Parque_Nacional_dos_Len%C3%A7%C3%B3is_Maranhenses,18011
0000.00.0181,MONUMENTO NATURAL DOS PONTÕES CAPIXABAS,,Monumento Natural,Federal,,,,Q2103936,Monumento Natural dos Pontões Capixabas,https://pt.wikipedia.org/wiki/Monumento_Natural_dos_Pont%C3%B5es_Capixabas,18011
0000.00.0182,PARQUE NACIONAL DO MONTE PASCOAL,,Parque,Federal,Q10345249,Monte Pascoal National Park,https://en.wikipedia.org/wiki/Monte_Pascoal_National_Park,Q10345249,Parque Nacional e Histórico do Monte Pascoal,https://pt.wikipedia.org/wiki/Parque_Nacional_e_Hist%C3%B3rico_do_Monte_Pascoal,18011
0000.00.0183,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,,Parque,Federal,Q5595368,Grande Sertão Veredas National Park,https://en.wikipedia.org/wiki/Grande_Sert%C3%A3o_Veredas_National_Park,Q5595368,Parque Nacional Grande Sertão Veredas,https://pt.wikipedia.org/wiki/Parque_Nacional_Grande_Sert%C3%A3o_Veredas,18011
0000.00.0184,PARQUE NACIONAL DO ITATIAIA,,Parque,Federal,Q1474721,Itatiaia National Park,https://en.wikipedia.org/wiki/Itatiaia_National_Park,Q1474721,Parque Nacional do Itatiaia,https://pt.wikipedia.org/wiki/Parque_Nacional_do_Itatiaia,18011
0000.00.0185,PARQUE NACIONAL MARINHO DOS ABROLHOS,,Parque,Federal,Q3364531,Abrolhos Marine National Park,https://en.wikipedia.org/wiki/Abrolhos_Marine_National_Park,Q3364531,Parque Nacional Marinho dos Abrolhos,https://pt.wikipedia.org/wiki/Parque_Nacional_Marinho_dos_Abrolhos,18011
0000.00.0186,PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA,,Parque,Federal,Q175057,Fernando de Noronha,https://en.wikipedia.org/wiki/Fernando_de_Noronha,Q175057,Fernando de Noronha,https://pt.wikipedia.org/wiki/Fernando_de_Noronha,18011
0000.00.0187,PARQUE NACIONAL MONTANHAS DO TUMUCUMAQUE,,Parque,Federal,,,,Q575822,Parque Nacional Montanhas do Tumucumaque,https://pt.wikipedia.org/wiki/Parque_Nacional_Montanhas_do_Tumucumaque,18011
0000.00.0188,PARQUE NACIONAL DA SERRA DA CUTIA,,Parque,Federal,Q7455209,Serra da Cutia National Park,https://en.wikipedia.org/wiki/Serra_da_Cutia_National_Park,Q7455209,Parque Nacional da Serra da Cutia,https://pt.wikipedia.org/wiki/Parque_Nacional_da_Serra_da_Cutia,18011
